it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText,Engine Displacement,Fuel Type,Insurance Validity,Kms Driven,Ownership,RTO,Registration Year,Seats,Transmission,Year of Manufacture,Features,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Mileage,Value Configuration,Compression Ratio,Super Charger,Front Tread,Rear Tread,Gross Weight,Turning Radius,Top Speed,Acceleration,BoreX Stroke,Ground Clearance Unladen
0,Diesel,Hatchback,"1,10,000",Manual,1,1st Owner,Chevrolet,Chevrolet Beat,2016,427,Diesel LS,₹ 2.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",936 cc,Diesel,Third Party insurance,"1,10,000 Kms",First Owner,TN12,Oct 2016,5 Seats,Manual,2016,"['Power Steering', 'Power Windows Front', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Cup Holders Rear', 'Air Conditioner', 'Heater', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Tinted Glass', 'Rear Spoiler', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank']",936 CC,56.3bhp@4000rpm,142.5Nm,16,5,Others,XSDE Engine,936,142.5Nm@1750rpm,3,4,Direct Injection,Yes,3640mm,1595mm,1520mm,2375mm,995,5 Speed,FWD,5,Power,Disc,Drum,Tubeless ,16,5,170-litres,25.44 kmpl,DOHC,10.0:1,No,1463,1481,1806kg,4.85 metres,165 kmph ,21.2 Seconds,73 X 71.5 mm,178mm
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Ignis,2017,5552,1.2 Delta BSIV,₹ 5 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Petrol,Third Party insurance,"20,000 Kms",First Owner,TN03,Jul 2017,5 Seats,Manual,2017,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Integrated Antenna', 'Outside Rear View Mirror Turn Indicators', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Side Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Impact Sensing Auto Door Lock', 'No Of Airbags', 'Cd Player', 'Radio', 'Audio System Remote Control', 'Speakers Front', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",1197 CC,81.80bhp@6000rpm,113Nm,16,5,Red,1.2-Litre VVT Petrol Engine,1197,113Nm@4200rpm,4,4,MPFI,No,3700mm,1690mm,1595mm,2435mm,835,5 Speed,FWD,5,Electrical,Disc,Drum,"Tubeless,Radial",16,5,260-litres,20.89 kmpl,SOHC,10.0:1,No,1463,1481,1806kg,4.7 m,165 kmph ,21.2 Seconds,73 X 71.5 mm,178mm
0,Diesel,SUV,"70,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2018,1443,1.6 CRDi SX Plus,₹ 11.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1582 cc,Diesel,Third Party insurance,"70,000 Kms",First Owner,TN12,Jun 2020,5 Seats,Manual,2018,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Gear Shift Indicator', 'Luggage Hook And Net', 'Battery Saver', 'Lane Change Indicator', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Smoke Headlamps', 'Roof Rail', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Theft Device', 'Impact Sensing Auto Door Lock', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Number Of Speaker']",1582 CC,126.2bhp@4000rpm,259.9Nm,16,5,Others,U2 CRDI VGT Engine,1582,259.9Nm@1900-2750rpm,4,4,CRDi,Yes,4270mm,1780mm,1630mm,2590mm,1320,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,5,400-litres,19.67 kmpl,DOHC,10.0:1,No,1463,1481,1806kg,5.3 metres,190 Kmph,10.5 Seconds,73 X 71.5 mm,178mm
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Datsun,Datsun RediGO,2018,5236,T Option,₹ 2.85 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",799 cc,Petrol,Third Party insurance,"30,000 Kms",Second Owner,TN05,Jul 2016,5 Seats,Manual,2018,"['Power Steering', 'Power Windows Front', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Gear Shift Indicator', 'Air Conditioner', 'Heater', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Power Antenna', 'Tinted Glass', 'Chrome Grille', 'Anti Lock Braking System', 'Centeral Locking', 'Child Safety Locks', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Ebd', 'Anti Theft Device', 'Radio', 'Speakers Front', 'Usb Auxiliary Input', 'Bluetooth', 'Number Of Speaker']",799 CC,53.64bhp@5678rpm,72Nm,16,5,Others,0.8L Petrol Engine,799,72Nm@4386rpm,3,4,MPFi,No,3429mm,1560mm,1541mm,2348mm,770,5-Speed,2WD,5,Power,Disc,Drum,Tubeless,16,5,222,22.7 kmpl,DOHC,10.0:1,No,1463,1481,1806kg,4.7m,190 Kmph,10.5 Seconds,73 X 71.5 mm,185mm
0,Petrol,Sedan,"1,67,332",Manual,0,0th Owner,Honda,Honda City,2015,1275,i VTEC SV,₹ 4.45 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1497 cc,Petrol,Third Party insurance,"1,67,332 Kms",First Owner,TN14,Jun 2018,5 Seats,Manual,2015,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Rear Window Defogger', 'Wheel Covers', 'Power Antenna', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Crash Sensor', 'Ebd', 'Anti Theft Device', 'Radio', 'Speakers Front', 'Speakers Rear']",1497 CC,117.3bhp@6600rpm,145Nm,16,5,Brown,i VTEC Engine,1497,145Nm@4600rpm,4,4,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1042kg,5 Speed ,FWD,5,Power,Disc,Drum,"Tubeless,Radial",16,4,510-litres,17.4 kmpl,SOHC,10.3:1,No,1480mm,1465mm,1806kg,5.3 metres,195 Kmph,10 Seconds,73.0 X 89.4 mm,185mm
0,Petrol,Sedan,"71,887",Manual,2,2nd Owner,Honda,Honda City,2015,7261,VX MT,₹ 5.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1497 cc,Petrol,Comprehensive,"71,887 Kms",First Owner,TN02,Jul 2018,5 Seats,Manual,2015,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Navigation System', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Voice Control', 'Tailgate Ajar', 'Gear Shift Indicator', 'Lane Change Indicator', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Outside Temperature Display', 'Height Adjustable Driver Seat', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Sun Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Halogen Headlamps', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Crash Sensor', 'Ebd', 'Rear Camera', 'Anti Theft Device', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'No Of Airbags', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Usb Auxiliary Input', 'Bluetooth', 'Touch Screen', 'Internal Storage', 'Number Of Speaker']",1497 CC,117.6bhp@6600rpm,145Nm,16,5,TITANIUM GREY,i VTEC Engine,1497,145Nm@4600rpm,4,4,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1084kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,510,17.4 kmpl,SOHC,10.3:1,No,1475mm,1465mm,1459kg,5.3 metres,189 kmph,9.64 Seconds,73.0 X 89.4 mm,185mm
0,Diesel,Hatchback,"1,00,000",Manual,2,2nd Owner,Ford,Ford Figo,2011,1032,Diesel EXI,₹ 2 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1399 cc,Diesel,Third Party insurance,"1,00,000 Kms",Second Owner,TN13,2012,5 Seats,Manual,2011,"['Power Steering', 'Power Windows Front', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Cup Holders Front', 'Seat Lumbar Support', 'Air Conditioner', 'Heater', 'Digital Odometer', 'Electronic Multi Tripmeter', 'Fabric Upholstery', 'Glove Compartment', 'Adjustable Head Lights', 'Power Adjustable Exterior Rear View Mirror', 'Manually Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Centeral Locking', 'Power Door Locks', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer']",1399 CC,68bhp@4000rpm,160Nm,16,5,Others,Diesel Engine,1399,160Nm@2000rpm,4,4,Common Rail,No,3795mm,1680mm,1427mm,2489mm,1105kg,5 Speed,Front Wheel Drive,5,Power,Ventilated Discs,Drum,"Tubeless,Radial",16,5,284 Liters,20 kmpl,SOHC,10.3:1,No,1475mm,1465mm,1459kg,4.9m,148km/hr,14.8 Seconds,73.0 X 89.4 mm,185mm
0,Petrol,SUV,"20,000",Automatic,2,2nd Owner,Skoda,Skoda Kushaq,2021,8677,1.0 TSI Style AT BSVI,₹ 13 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",999 cc,Petrol,Third Party insurance,"20,000 Kms",First Owner,TN06,Apr 2011,5 Seats,Automatic,2021,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Cup Holders Front', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Steering Wheel Gearshift Paddles', 'Adjustable Headrest', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Ventilated Seats', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rain Sensing Wiper', 'Rear Window Wiper', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Sun Roof', 'Moon Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Chrome Garnish', 'Roof Rail', 'LEDDRLs', 'LEDHeadlights', 'LEDTaillights', 'Cornering Foglamps', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Anti Pinch Power Windows', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Hill Assist', 'No Of Airbags', 'Eletronic Stability Control', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Bluetooth', 'Touch Screen', 'Number Of Speaker', 'Touch Screen Size', 'Apple Car Play', 'Android Auto', 'Wireless Phone Charging']",999 CC,113.98bhp@5000-5500rpm,178Nm,17,5,White,1.0 TSI Petrol Engine,999,178Nm@1750-4500rpm,3,4,TSI,Yes,4225mm,1760mm,1612mm,2651mm,1245-1280 kg,6-speed,FWD,5,Electric,Disc,Drum,"Tubeless, Radial",17,5,385/1405,17.2 kmpl,SOHC,10.3:1,No,1475mm,1465mm,1660 kg,4.9m,148km/hr,14.8 Seconds,73.0 X 89.4 mm,155mm
0,Petrol,SUV,"61,426",Manual,2,2nd Owner,Renault,Renault Duster,2018,5810,1.5 Petrol RXE,₹ 6.78 Lakh,₹ 6.99 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1498 cc,Petrol,Third Party,"61,426 Kms",Second Owner,TN12,Nov 2013,5 Seats,Manual,2018,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Vanity Mirror', 'Rear Seat Headrest', 'Cup Holders Front', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Adjustable Head Lights', 'Manually Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Roof Rail', 'Anti Lock Braking System', 'Brake Assist', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Door Ajar Warning', 'Side Impact Beams', 'Front Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Engine Check Warning', 'Ebd', 'Anti Theft Device']",1498 CC,104.5bhp@5600rpm,142Nm,17,5,Brown,H4K Petrol Engine,1498,142Nm@4000rpm,4,4,MPFI,No,4315mm,1822mm,1695mm,2673mm,1110,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",17,5,475-litres,14.19 kmpl,DOHC,10.3:1,No,1560mm,1567mm,1770kg,5.2 metres,160 Kmph,11.5 Seconds,73.0 X 89.4 mm,155mm
0,Petrol,Hatchback,"1,21,735",Manual,2,2nd Owner,Toyota,Toyota Etios Liva,2012,2229,G,₹ 3.10 Lakh,₹ 3.25 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1197 cc,Petrol,Third Party insurance,"1,21,735 Kms",First Owner,TN91,2005,5 Seats,Manual,2012,[],1197 CC,104.5bhp@5600rpm,142Nm,14,5,Black,H4K Petrol Engine,1197,142Nm@4000rpm,4,4,MPFI,No,4315mm,1822mm,1695mm,2673mm,895kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,4,475-litres,18.3 kmpl,undefined,10.3:1,No,1560mm,1567mm,1770kg,5.2 metres,160 Kmph,11.5 Seconds,73.0 X 89.4 mm,155mm
0,Petrol,SUV,"15,000",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2022,7692,SX Opt IVT BSVI,₹ 18.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1497 cc,Petrol,Comprehensive,"15,000 Kms",First Owner,TN06,2022,5 Seats,Automatic,2022,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Air Quality Control', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Trunk Light', 'Rear Reading Lamp', 'Rear Seat Headrest', 'Rear Seat Centre Arm Rest', 'Height Adjustable Front Seat Belts', 'Cup Holders Rear', 'Seat Lumbar Support', 'Multifunction Steering Wheel', 'Cruise Control', 'Rear ACVents', 'Smart Access Card Entry', 'Engine Start Stop Button', 'Glove Box Cooling', 'Voice Control', 'Steering Wheel Gearshift Paddles', 'Battery Saver', 'Lane Change Indicator', 'Remote Engine Start Stop', 'Adjustable Headrest', 'Power Boot', 'Hands Free Tailgate', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Leather Steering Wheel', 'Glove Compartment', 'Digital Clock', 'Height Adjustable Driver Seat', 'Ventilated Seats', 'Dual Tone Dashboard', 'Adjustable Head Lights', 'Fog Lights Front', 'Power Adjustable Exterior Rear View Mirror', 'Electric Folding Rear View Mirror', 'Rear Window Wiper', 'Rear Window Washer', 'Rear Window Defogger', 'Alloy Wheels', 'Integrated Antenna', 'Rear Spoiler', 'Sun Roof', 'Moon Roof', 'Outside Rear View Mirror Turn Indicators', 'Chrome Grille', 'Roof Rail', 'LEDDRLs', 'LEDHeadlights', 'LEDTaillights', 'Anti Lock Braking System', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Driver Air Bag', 'Passenger Air Bag', 'Side Air Bag Front', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Rear Seat Belts', 'Seat Belt Warning', 'Vehicle Stability Control System', 'Traction Control', 'Adjustable Seats', 'Keyless Entry', 'Engine Immobilizer', 'Engine Check Warning', 'Tyre Pressure Monitor', 'Crash Sensor', 'Automatic Head Lamps', 'Ebd', 'Follow Me Home Headlamps', 'Rear Camera', 'Speed Sensing Auto Door Lock', 'Isofix Child Seat Mounts', 'Pretensioners And Force Limiter Seatbelts', 'Hill Assist', 'Impact Sensing Auto Door Lock', 'Speed Alert', 'No Of Airbags', 'Eletronic Stability Control', 'Radio', 'Speakers Front', 'Speakers Rear', 'Integrated2Din Audio', 'Bluetooth', 'Touch Screen', 'Number Of Speaker', 'Touch Screen Size', 'Apple Car Play', 'Android Auto', 'Wireless Phone Charging']",1497 CC,113.18bhp@6300rpm,143.8Nm,17,5,White,1.5 L MPi Petrol,1497,143.8Nm@4500rpm,4,4,MPi,No,4300mm,1790mm,1635mm,2610mm,1490,6-speed IVT,FWD,5,Power,Disc,Disc,"Tubeless, Radial",17,5,475-litres,18.3 kmpl,DOHC,10.3:1,No,1560mm,1567mm,1770kg,5.2 metres,160 Kmph,11.5 Seconds,73.0 X 89.4 mm,155mm
0,Diesel,Hatchback,"71,195",Manual,1,1st Owner,Maruti,Maruti Swift,2013,4204,VDI,₹ 4.31 Lakh,₹ 4.58 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",1248 cc,Diesel,Comprehensive,"71,195 Kms",First Owner,TN22,Aug 2017,5 Seats,Manual,2013,"['Power Steering', 'Power Windows Front', 'Power Windows Rear', 'Remote Trunk Opener', 'Remote Fuel Lid Opener', 'Low Fuel Warning Light', 'Accessory Power Outlet', 'Vanity Mirror', 'Rear Seat Headrest', 'Height Adjustable Front Seat Belts', 'Cup Holders Front', 'Air Conditioner', 'Heater', 'Adjustable Steering', 'Digital Odometer', 'Tachometer', 'Electronic Multi Tripmeter', 'Leather Seats', 'Fabric Upholstery', 'Glove Compartment', 'Digital Clock', 'Adjustable Head Lights', 'Fog Lights Front', 'Fog Lights Rear', 'Power Adjustable Exterior Rear View Mirror', 'Wheel Covers', 'Power Antenna', 'Tinted Glass', 'Rear Spoiler', 'Outside Rear View Mirror Turn Indicators', 'Centeral Locking', 'Power Door Locks', 'Child Safety Locks', 'Anti Theft Alarm', 'Day Night Rear View Mirror', 'Passenger Side Rear View Mirror', 'Halogen Headlamps', 'Rear Seat Belts', 'Seat Belt Warning', 'Door Ajar Warning', 'Side Impact Beams', 'Adjustable Seats', 'Keyless Entry', 'Centrally Mounted Fuel Tank', 'Engine Immobilizer', 'Cd Player', 'Radio', 'Speakers Front']",1248 CC,74bhp@4000rpm,190Nm,14,5,Red,DDiS Diesel Engine,1248,190Nm@2000rpm,4,4,CRDI,Yes,3850mm,1695mm,1530mm,2430mm,1060kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232-litres,22.9 kmpl,DOHC,17.6:1,No,1485mm,1495mm,1505kg,4.8 metres,158km/hr,13.75 Seconds,69.6 X 82 mm,155mm
